Year,Month,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2,LibIsland
1981,5,13780.6451612903,20.5483870967742,169.258064516129,37.8709677419355,70.1612903225806,1966.77419354839,2244.06451612903,16045.2580645161,211.451612903226,1130.51612903226,3136.06451612903,0,4478.03225806452,2433.87096774194,9.19354838709677,0,2424.67741935484,5406.1935483871,1596.29032258065,7716.09677419355,9142.54838709677,0.281290322580645,44.741935483871,14078.4838709677,37.0645161290323,81.3890322580645,0
1981,6,10728.6666666667,18.0333333333333,9.03333333333333,55.2666666666667,65.1,1498.66666666667,1628.06666666667,12374.7666666667,238.933333333333,335.6,3457.76666666667,0,4032.3,3746.66666666667,0,0,3746.66666666667,5233.06666666667,393.466666666667,4464.56666666667,4595.8,0.308,63.2666666666667,10876.1,58.3666666666667,82.3376666666667,0
1981,7,15303.2258064516,17.2258064516129,0,61.7741935483871,57.5161290322581,1265.16129032258,1384.45161290323,16704.9032258065,237.677419354839,2457.41935483871,4350.83870967742,0,7045.93548387097,4353.22580645161,0,0,4353.22580645161,6573.45161290323,-1917.61290322581,7528.09677419355,5305.74193548387,0.400967741935484,68.2258064516129,15439.7419354839,65.4193548387097,84.7967741935484,0
1981,8,14851.6129032258,13.2903225806452,0,50.0967741935484,63.9677419354839,1269.35483870968,1383.41935483871,16248.3225806452,203,5001.74193548387,4109.90322580645,0,9314.64516129032,3785.48387096774,0,0,3785.48387096774,6441.09677419355,-3950.70967741935,7363.87096774194,3148.1935483871,0.563225806451613,80.9032258064516,14978.9677419355,79.2903225806452,87.3164516129032,0
1981,9,12803.3333333333,4.13333333333333,0,42.3333333333333,93.3,1181.7,1317.33333333333,14124.8,172.466666666667,3310.96666666667,3313.83333333333,0,6797.26666666667,2631.66666666667,0,0,2631.66666666667,5840.8,-1349.73333333333,6229.8,4695.86666666667,0.47,66.8666666666667,12943.1,63.7,87.6526666666667,0
1981,10,9895.16129032258,5.41935483870968,6.67741935483871,76.3870967741936,71,1386.45161290323,1540.51612903226,11441.0967741935,143.064516129032,3680.22580645161,2111.25806451613,0,5934.54838709677,1864.51612903226,1571.74193548387,0,292.774193548387,4988.8064516129,404.58064516129,4829.70967741936,5213.77419354839,0.509032258064516,55.9677419354839,10054.6451612903,50,86.8216129032258,0
1981,11,32939.3333333333,3761.16666666667,756.833333333333,93.8333333333333,250.566666666667,1564,2665.23333333333,39365.7333333333,85.3666666666667,3196.6,1435.4,0,4717.36666666667,1730,3082.23333333333,0,-1352.23333333333,6500.2,5327.16666666667,30578.9333333333,36000.6,0.232333333333333,21.2666666666667,37920.1,16.2666666666667,79.047,0
1981,12,62058.064516129,24453.7419354839,1672.25806451613,1016.8064516129,509.967741935484,1850.96774193548,5050,91561.8064516129,39.5161290322581,4342.64516129032,784.645161290323,0,5166.8064516129,2080.64516129032,1973.03225806452,0,107.612903225806,9082.1935483871,8895.38709677419,77399.5161290323,86287.3870967742,0.0729032258064516,8.70967741935484,89710.8387096774,6.12903225806452,60.7361290322581,0
1982,1,64609.6774193548,21286.7096774194,2769.87096774194,2128.96774193548,3427.38709677419,3889.03225806452,12215.2580645161,98111.6451612903,48.9677419354839,3355.38709677419,1803.8064516129,0,5208.16129032258,1209.67741935484,5980.22580645161,0,-4770.54838709677,9421.70967741935,19529.5806451613,77810.3870967742,97674.0322580645,0.0635483870967742,3.03225806451613,95412.8064516129,-0.516129032258065,51.448064516129,0
1982,2,59432.1428571429,26362.3571428571,2672.57142857143,2033.89285714286,3188.57142857143,6645.35714285714,14540.3928571429,100334.892857143,50.3214285714286,5613.89285714286,3788.17857142857,0,9452.39285714286,880.357142857143,2553.03571428571,0,-1672.67857142857,8733.07142857143,14908.25,77529.7857142857,92555.1785714286,0.133928571428571,13.0357142857143,94482.2857142857,6.21428571428571,54.625,0
1982,3,62812.9032258065,5265.35483870968,2865.48387096774,2809.35483870968,2534.87096774194,10061.6129032258,18271.3225806452,86349.5806451613,48.258064516129,6246.61290322581,4122.83870967742,0,10417.7096774194,1309.67741935484,5466.16129032258,0,-4156.48387096774,9182.61290322581,19738.1935483871,60059.3870967742,80088.3870967742,0.121935483870968,7.29032258064516,79666.7096774193,-0.645161290322581,51.6854838709678,0
1982,4,76580,38217.5333333333,4344,3000.66666666667,4250.4,22963.3333333333,34558.4,149355.933333333,53.2,6108.26666666667,3452,0,9613.46666666667,1880,4329.9,0,-2449.9,11013.7666666667,37550.9666666667,104469.733333333,142192.366666667,0.0696666666666667,5.8,134797.333333333,-5.56666666666667,48.5193333333333,0
1982,5,42358.064516129,315.935483870968,1276.96774193548,3507.09677419355,191.806451612903,18653.8709677419,23629.7419354839,66303.7419354839,134.645161290323,2969.64516129032,2983.61290322581,0,6087.90322580645,2433.87096774194,0,0,2433.87096774194,6462.35483870968,22422.1290322581,35530.1612903226,57781.9677419355,0.0929032258064516,13.6129032258065,53813.8709677419,-6.67741935483871,52.0041935483871,0
1982,6,25810,49.8333333333333,302.433333333333,1882,149.2,7584,9917.63333333333,35777.4666666667,170.5,955.333333333333,2934.83333333333,0,4060.66666666667,3746.66666666667,152.866666666667,0,3593.8,6100.46666666667,9621.46666666667,18753.1,28123,0.109,21.6666666666667,30309.0666666667,7.33333333333333,60.1433333333333,0
1982,7,17632.2580645161,30.4838709677419,96.3870967741936,987.161290322581,101.58064516129,6162.90322580645,7348.03225806452,25010.7741935484,171.870967741935,1057.16129032258,2911.1935483871,0,4140.22580645161,4351.61290322581,221.903225806452,0,4129.70967741936,7255.83870967742,7779.32258064516,9250.58064516129,16740.8387096774,0.171612903225806,34.9677419354839,19831.7419354839,17.8064516129032,67.2293548387097,0
1982,8,20609.6774193548,22.5806451612903,13.4516129032258,549.935483870968,87.0967741935484,4016.77419354839,4667.25806451613,25299.5161290323,182.225806451613,3673.25806451613,4349.29032258064,0,8204.77419354839,3785.48387096774,0,0,3785.48387096774,8128.25806451613,2130.32258064516,11444.064516129,13309.2580645161,0.318709677419355,47.741935483871,21282.7419354839,37.9354838709677,72.8038709677419,0
1982,9,24856.6666666667,10.8,33,481.233333333333,195.2,6122,6831.43333333333,31698.9,117,3165.8,2065.4,0,5348.2,2631.66666666667,2082.8,0,548.866666666667,9372.6,10499,15341.1333333333,25801.8333333333,0.164333333333333,18.9,27068.7333333333,5.03333333333333,69.0453333333333,0
1982,10,19229.0322580645,17.1290322580645,203.129032258065,1073.74193548387,114.774193548387,8179.35483870968,9571,28817.1612903226,82.8064516129032,2973.25806451613,2238.96774193548,0,5295.03225806452,1864.51612903226,1317.77419354839,0,546.741935483871,7723.74193548387,11644.2580645161,11369.2903225806,22975.3870967742,0.183548387096774,21.2903225806452,23314.9677419355,2.58064516129032,66.8822580645161,0
1982,11,31523.3333333333,452.8,791.566666666667,1564,1462.5,6974.33333333333,10792.4,42768.5333333333,68.8666666666667,2667.33333333333,3336.56666666667,0,6072.76666666667,1730,4186.56666666667,0,-2456.56666666667,7607.8,13924.2666666667,25056.1666666667,39152.3333333333,0.157333333333333,10.9333333333333,38192.1,-0.766666666666667,64.7993333333333,0
1982,12,57706.4516129032,12297.5161290323,2288.45161290323,2300,4436.74193548387,16493.5483870968,25518.7419354839,95522.7096774193,61.258064516129,5228.51612903226,3138.67741935484,0,8428.45161290323,2080.64516129032,3894.38709677419,0,-1813.74193548387,8503.48387096774,26772.5806451613,62008.3225806452,88908,0.103548387096774,10.0967741935484,85074.0967741935,-3.51612903225806,57.0541935483871,0
1983,1,47512.9032258065,21640.3870967742,2430.29032258065,1549.61290322581,4659.67741935484,19067.7419354839,27707.3225806452,96860.6129032258,39.5161290322581,6174.67741935484,3863.67741935484,0,10077.8709677419,1209.67741935484,4188.48387096774,0,-2978.8064516129,7147.77419354839,26713.4193548387,62839.6129032258,89761.5483870968,0.151935483870968,12.6451612903226,84913.5806451613,-3.29032258064516,55.0306451612903,0
1983,2,79039.2857142857,60479.8571428571,3486.42857142857,2629.64285714286,5807.25,31603.5714285714,43526.8928571429,183046.035714286,91,6208.39285714286,3946.64285714286,0,10246.0357142857,880.357142857143,3836.60714285714,0,-2956.25,11340.7857142857,46543.4285714286,129005.964285714,175756.25,0.0564285714285715,4.21428571428571,162947.107142857,-7.75,46.9003571428571,0
1983,3,78290.3225806452,130358.387096774,5344.1935483871,3667.09677419355,8925.83870967742,40035.4838709677,57972.6129032258,266621.322580645,150,1352.48387096774,3933.67741935484,0,5436.16129032258,1309.67741935484,6747.67741935484,0,-5438,11241.1612903226,67312.2580645161,198930.193548387,266623.161290323,0.02,-0.0967741935483871,241413.935483871,-11.3548387096774,40.8916129032258,0
1983,4,60510,17918.9333333333,2260,3641.33333333333,1025.63333333333,36446.6666666667,43373.6333333333,121802.566666667,59.2666666666667,112.433333333333,3661.96666666667,0,3833.66666666667,1880,2010.83333333333,0,-130.833333333333,8876.46666666667,48501.6,69589.1333333333,118099.733333333,0.0323333333333333,3.1,98132.0333333333,-21.6,44.1426666666667,0
1983,5,62283.8709677419,3518.87096774194,2250,2338.06451612903,849.838709677419,31770.9677419355,37208.8709677419,103011.612903226,95.6129032258064,403.612903225806,2823.1935483871,0,3322.41935483871,2433.87096774194,1403.51612903226,0,1030.35483870968,9112.32258064516,42329.1290322581,56401.9677419355,98658.8387096774,0.0335483870967742,4.83870967741935,82206.1935483871,-19.7741935483871,48.1777419354839,0
1983,6,48380,1106.26666666667,1034.4,2734.66666666667,456.6,26083.3333333333,30309,79795.2666666667,169.7,1974.3,2975.2,0,5119.2,3746.66666666667,0,0,3746.66666666667,7263.1,30017.5666666667,41174.1,70929.4,0.0643333333333334,11.4,62279.3333333333,-13.7,51.7396666666667,0
1983,7,31000,50.1290322580645,348.645161290323,2385.16129032258,416.290322580645,19227.4193548387,22377.5161290323,53427.6451612903,171.41935483871,1174.22580645161,3971.1935483871,0,5316.83870967742,4351.61290322581,0,0,4351.61290322581,6609.64516129032,20841.7096774194,23222.0322580645,43759.1935483871,0.106774193548387,19.4516129032258,40194.8064516129,-6.67741935483871,56.1938709677419,0
1983,8,25038.7096774194,33.8709677419355,114.967741935484,948.096774193548,371.935483870968,9034.83870967742,10469.8387096774,35542.4193548387,173.806451612903,2832.58064516129,4266.45161290323,0,7272.83870967742,3785.48387096774,0,0,3785.48387096774,9426,10162.4193548387,14586.6451612903,24484.0967741935,0.2,31.258064516129,27852.5483870968,12.2258064516129,63.7025806451613,0
1983,9,24616.6666666667,27.3666666666667,82,1077.33333333333,429.9,11310,12899.2333333333,37543.2666666667,153.566666666667,764.4,3345.1,0,4263.06666666667,2631.66666666667,793.033333333333,0,1838.63333333333,9302.23333333333,16743.1666666667,14827,31441.5666666667,0.108666666666667,16.1666666666667,29916.1333333333,-5.26666666666667,63.9136666666667,0
1983,10,21148.3870967742,188.225806451613,79.6129032258064,1284.83870967742,126.806451612903,13322.5806451613,14813.8387096774,36150.4516129032,81.741935483871,343.645161290323,2080.83870967742,0,2506.22580645161,1864.51612903226,502.935483870968,0,1361.58064516129,8286.16129032258,19708.6774193548,12669.1935483871,32282.6451612903,0.0667741935483871,10.6451612903226,27286.7096774194,-18.7741935483871,62.8532258064516,0
1983,11,48820,5985.4,1570.43333333333,1979.33333333333,2443.03333333333,10876.3333333333,16869.1333333333,71674.5333333333,67.5333333333333,732.466666666667,954.333333333333,0,1754.33333333333,1730,5946.93333333333,0,-4216.93333333333,9272.33333333333,27128.0666666667,46713.8,74137.1333333333,0.0263333333333333,-2.7,65237.5,-16.9,60.311,0
1983,12,74512.9032258065,51892.2580645161,3296.67741935484,2825.16129032258,3043.67741935484,19125.8064516129,28291.3225806452,154696.483870968,54.1612903225806,483.935483870968,1604.09677419355,0,2142.1935483871,2080.64516129032,4113.22580645161,0,-2032.58064516129,10738.8064516129,38209.064516129,116235.483870968,154586.870967742,0.017741935483871,0.612903225806452,142569.612903226,-9.51612903225806,50.4751612903226,0
1984,1,56803.2258064516,16699.7419354839,1161.90322580645,2447.09677419355,589.645161290323,25729.0322580645,29927.6774193548,103430.64516129,45.7741935483871,301.709677419355,1372.54838709677,0,1720.03225806452,1209.67741935484,404.870967741935,0,804.806451612903,8383.35483870968,36067.8709677419,64894.1935483871,100905.806451613,0.0190322580645161,2.80645161290323,86586.2580645161,-17.8064516129032,47.1167741935484,0
1984,2,32372.4137931034,1300.8275862069,1056.86206896552,918.275862068965,349.793103448276,10833.1034482759,13158.0344827586,46831.275862069,67.4827586206897,1889.34482758621,3810.55172413793,0,5767.37931034483,882.758620689655,1334.31034482759,0,-451.551724137931,5134.06896551724,12818.3103448276,28665.6896551724,41515.4482758621,0.12448275862069,11.8965517241379,39857.5172413793,-4.44827586206897,56.1893103448276,0
1984,3,31425.8064516129,1080.25806451613,1162.41935483871,891.161290322581,86.2258064516129,7501.61290322581,9641.41935483871,42147.4838709677,60.4516129032258,2586,4283.25806451613,0,6929.70967741936,1309.67741935484,1007.41935483871,0,302.258064516129,5008.1935483871,7523.51612903226,27413.2580645161,34915.5161290323,0.166451612903226,17.741935483871,36527.0322580645,4.90322580645161,60.3783870967742,0
1984,4,17933.3333333333,332.8,739.366666666667,400.566666666667,89.3666666666667,4285,5514.3,23780.4333333333,143.133333333333,3674.93333333333,3961.06666666667,0,7779.13333333333,1880,515.833333333333,0,1364.16666666667,4378.26666666667,1226.76666666667,13505.9333333333,14637.1333333333,0.351333333333333,41.8333333333333,19495.4333333333,28.9333333333333,66.4393333333333,0
1984,5,15406.4516129032,63.6129032258064,488.354838709677,271.258064516129,96.7741935483871,3239.67741935484,4096.06451612903,19566.1290322581,189.354838709677,2860.35483870968,2989.77419354839,0,6039.48387096774,2433.87096774194,0,0,2433.87096774194,5482.45161290323,1957.06451612903,9306.12903225806,11092.7741935484,0.305483870967742,44.0322580645161,16326.4516129032,33,74.9509677419355,0
1984,6,14990,37.5333333333333,175.066666666667,347.6,103.1,2296.66666666667,2922.43333333333,17949.9666666667,215.066666666667,3078.16666666667,2985.06666666667,0,6278.3,3746.66666666667,0,0,3746.66666666667,6481.53333333333,690.333333333333,7496.93333333333,7925,0.337,55.9,15653.3,49.4333333333333,77.5523333333333,0
1984,7,21632.2580645161,21.0967741935484,68,343.483870967742,92.1935483870968,1903.87096774194,2407.54838709677,24060.9032258065,253.516129032258,4652.64516129032,4675.70967741936,0,9581.87096774194,4351.61290322581,0,0,4351.61290322581,8427.77419354839,-1575.16129032258,12007.1290322581,10127.4193548387,0.388387096774194,57.9677419354839,22157.0322580645,54.4193548387097,77.6822580645161,0
1984,8,18783.8709677419,15.9354838709677,37.2903225806452,420.483870967742,128.516129032258,2179.35483870968,2765.64516129032,21565.4516129032,249.903225806452,4980.74193548387,4378.09677419355,0,9608.74193548387,3785.48387096774,7.38709677419355,0,3778.09677419355,7593.29032258064,-1705.54838709677,10148.6451612903,8178.61290322581,0.436129032258064,62.3548387096774,19386.0967741935,58.0645161290323,78.3535483870968,0
1984,9,17693.3333333333,17.8666666666667,27.3666666666667,552.833333333333,158.533333333333,2917.33333333333,3656.06666666667,21367.2666666667,185.733333333333,2257.7,3118.46666666667,0,5561.9,2631.66666666667,412.533333333333,0,2219.13333333333,7273.7,3925.33333333333,9816.16666666667,13586.2333333333,0.253333333333333,36.6,18449.9333333333,26.5333333333333,75.3723333333333,0
1984,10,13235.4838709677,19.5483870967742,68.741935483871,595.645161290323,107.870967741935,4029.35483870968,4801.61290322581,18056.6451612903,149.451612903226,1858.87096774194,3613.70967741935,0,5622.03225806452,1864.51612903226,1329.22580645161,0,535.290322580645,5967.51612903226,4799.06451612903,7137.64516129032,11899.3225806452,0.305806451612903,34.6774193548387,14440.5806451613,18.6129032258065,74.358064516129,0
1984,11,26280,1489.13333333333,292.5,675.7,216.233333333333,2865,4049.43333333333,31818.5666666667,102.8,4000.06666666667,3893.4,0,7996.26666666667,1730,3860.43333333333,0,-2130.43333333333,5841.9,3279.9,22523.8,25952.7333333333,0.291,22.5333333333333,28953.5666666667,14,72.4523333333333,0
1984,12,32558.064516129,1131.35483870968,223.645161290323,751.677419354839,293.806451612903,4774.83870967742,6043.96774193548,39733.3870967742,56.8387096774194,4451.54838709677,3956.12903225806,0,8464.51612903226,2080.64516129032,1878.09677419355,0,202.548387096774,5158.8064516129,2606.51612903226,28474,31066.3225806452,0.215483870967742,22.6451612903226,34958.5483870968,11.6129032258065,64.2848387096774,0
1985,1,16790.3225806452,48.4838709677419,140,247.41935483871,84.5806451612903,4070.32258064516,4542.32258064516,21381.1290322581,78.7096774193548,1898.03225806452,3858.51612903226,0,5835.25806451613,1209.67741935484,784.032258064516,0,425.645161290323,3061.67741935484,1492.12903225806,13658,15120.2258064516,0.271612903225806,29.6451612903226,17361.7419354839,13.5161290322581,68.4483870967742,0
1985,2,18271.4285714286,156.785714285714,459.25,85.0714285714286,467.75,3242.5,4254.57142857143,22682.7857142857,97.1071428571429,3478,4039.35714285714,0,7614.46428571429,880.357142857143,1401.96428571429,0,-521.607142857143,3258.53571428571,237.678571428571,15315.75,15589.9285714286,0.349285714285714,35.0714285714286,19440.2857142857,24.0357142857143,71.7632142857143,0
1985,3,14309.6774193548,4.61290322580645,549.161290322581,52.5483870967742,349.806451612903,2742.58064516129,3694.09677419355,18008.3870967742,128.516129032258,4560.67741935484,3949.38709677419,0,8638.58064516129,1309.67741935484,2349.67741935484,0,-1040,4517.58064516129,249.096774193548,10088.0322580645,10409.8064516129,0.482258064516129,43.9032258064516,15265.8064516129,33.7741935483871,75.8093548387097,0
1985,4,12495.3333333333,0,613.866666666667,95.1666666666667,181.5,2445,3335.53333333333,15830.8666666667,147.433333333333,3361.06666666667,3899.93333333333,0,7408.43333333333,1880,303.666666666667,0,1576.33333333333,5750.6,653.133333333333,6303.33333333333,6846.1,0.462,57.4,13385.8666666667,49.6666666666667,78.371,0
1985,5,13432.2580645161,0,251.838709677419,95.8709677419355,113.516129032258,2134.1935483871,2595.41935483871,16027.6774193548,218.225806451613,3093.83870967742,2991.06451612903,0,6303.12903225806,2433.87096774194,0,0,2433.87096774194,5553.64516129032,264,7197.12903225806,7290.67741935484,0.380967741935484,54.6451612903226,13893.4838709677,47.6451612903226,81.0196774193548,0
1985,6,13310,0,68.2333333333333,69.6,92.4333333333333,1751,1981.26666666667,15291.2666666667,230.133333333333,3401.9,2999.73333333333,0,6631.76666666667,3746.66666666667,200.5,0,3546.16666666667,5370.4,-1585.16666666667,6946.7,5113.33333333333,0.425,67.8,13540.2666666667,63.6333333333333,82.4336666666667,0
1985,7,16035.4838709677,0,20.1612903225806,55.0645161290323,72.4516129032258,2567.41935483871,2715.09677419355,18750.5806451613,256.064516129032,4734.38709677419,4573.12903225806,0,9563.58064516129,4351.61290322581,0,0,4351.61290322581,6787.96774193548,-2889,8029.06451612903,4835.38709677419,0.49741935483871,74.3870967741936,16183.1612903226,70.2258064516129,85.75,0
1985,8,13448.3870967742,0,11.0967741935484,54.3225806451613,91.6451612903226,2616.12903225806,2773.1935483871,16221.5806451613,227.387096774194,5584.48387096774,4375.74193548387,0,10187.6129032258,3785.48387096774,0,0,3785.48387096774,6029.90322580645,-3845.16129032258,6358.54838709677,2248.48387096774,0.614193548387097,86.2258064516129,13605.4516129032,83.6774193548387,89.9664516129032,0
1985,9,12192,0,24.1666666666667,85.1,121.966666666667,1928.66666666667,2159.9,14351.9,174.366666666667,4484.9,4096.36666666667,0,8755.63333333333,2631.66666666667,210,0,2421.66666666667,5661.76666666667,-2508.1,5852.2,3174.6,0.597333333333333,78.2,12423.2333333333,74.8,92.9206666666667,0
1985,10,9710.64516129032,20,28.3225806451613,111.935483870968,69.1290322580645,2071.93548387097,2281.32258064516,12011.9677419355,184.645161290323,3603.93548387097,3927.1935483871,0,7715.77419354839,1864.51612903226,933.870967741935,0,930.645161290323,4567.09677419355,-1472.25806451613,4902.90322580645,3365.54838709677,0.629354838709677,72.8387096774194,9940.03225806452,67.5806451612903,92.0593548387097,0
1985,11,10417.6666666667,24.9666666666667,119.9,148.833333333333,40.3666666666667,1929,2238.1,12680.7333333333,126.933333333333,3484.83333333333,3718.66666666667,0,7330.43333333333,1730,3269.4,0,-1539.4,4691.76666666667,600.066666666667,6181.93333333333,6889.7,0.574,49.7,10751.7333333333,41.0333333333333,89.9816666666667,0
1985,12,16106.4516129032,181.774193548387,297.774193548387,165.322580645161,134.806451612903,2205.16129032258,2803.06451612903,19091.2903225806,107.161290322581,5880.8064516129,3870.64516129032,0,9858.61290322581,2080.64516129032,2278.12903225806,0,-197.483870967742,5831.22580645161,-1096.09677419355,10512.2580645161,9430.16129032258,0.566129032258065,60.9354838709677,16886.1290322581,56.0645161290323,81.8712903225806,0
1986,1,19964.5161290323,142.387096774194,681.129032258065,179.354838709677,289.225806451613,2059.67741935484,3209.38709677419,23316.2903225806,144.903225806452,5044.16129032258,3881.48387096774,0,9070.54838709677,1209.67741935484,2172.77419354839,0,-963.096774193548,5429.51612903226,194.225806451613,14946.9677419355,15208.8387096774,0.424516129032258,39.1935483870968,21256.6129032258,33.1612903225806,80.8232258064516,0
1986,2,68892.8571428571,115390.928571429,6609.85714285714,2136.71428571429,6046.10714285714,8743.57142857143,23536.25,207820.035714286,72.3214285714286,2061.21428571429,3940.46428571429,0,6074,880.357142857143,8295.78571428571,3747.35714285714,-3668.07142857143,9991.32142857143,28526.3928571429,176368.785714286,205414.107142857,0.0725,3,202126.928571429,-0.571428571428571,61.9732142857143,0
1986,3,74983.8709677419,58664.4193548387,2889.03225806452,4799.35483870968,2224.12903225806,25035.4838709677,34948,168596.290322581,58.1935483870968,705.903225806452,2435.03225806452,0,3199.12903225806,1309.67741935484,4391.96774193548,-968.032258064516,-4050.32258064516,10801.4516129032,45521.8709677419,123709.870967742,169447.483870968,0.0206451612903226,0.354838709677419,152930.870967742,-12.1290322580645,45.8983870967742,0
1986,4,25826.6666666667,1151.26666666667,823.266666666667,2479,202.333333333333,19590,23094.6,50072.5333333333,83.6333333333333,1862.76666666667,2782.7,0,4729.1,1880,1652.8,-1422.83333333333,-1195.63333333333,4263.5,23904.3,22650.7333333333,46539.0666666667,0.113666666666667,9.83333333333333,37518.3,-21.5333333333333,52.203,0
1986,5,12761.2903225806,43.0322580645161,424.516129032258,1413.54838709677,123.58064516129,8763.87096774194,10725.5161290323,23529.8387096774,180.225806451613,3182.54838709677,2997.90322580645,0,6360.67741935484,2433.87096774194,175.645161290323,-899.193548387097,1359.03225806452,3577.35483870968,7373.58064516129,8594.67741935484,15810.1290322581,0.263548387096774,33.0645161290323,17421.7419354839,9.51612903225806,65.5364516129032,0
1986,6,11820,43,146.366666666667,791.6,110.1,6233.33333333333,7281.4,19144.4,222.166666666667,3061.16666666667,2992.63333333333,0,6275.96666666667,3746.66666666667,0,-100.933333333333,3645.73333333333,5552.83333333333,4223.86666666667,5261.1,9222.7,0.318666666666667,52.8,13406.3666666667,32.3,73.5163333333333,0
1986,7,16880.6451612903,43,53.0967741935484,355.806451612903,79.2258064516129,2893.87096774194,3382,20305.6451612903,229.516129032258,4018.93548387097,4449.61290322581,0,8698.06451612903,4351.61290322581,36.9354838709677,0,4314.67741935484,7035.58064516129,-1084.96774193548,8679.93548387097,7292.90322580645,0.417096774193548,64.0967741935484,17411.7741935484,58.1612903225806,79.3070967741936,0
1986,8,15112.9032258065,34.0645161290323,25.4193548387097,411.774193548387,103.870967741935,3183.22580645161,3724.29032258065,18871.2580645161,223.741935483871,5422.96774193548,4384.8064516129,0,10031.5161290323,3785.48387096774,0,0,3785.48387096774,6517.58064516129,-2250.32258064516,7569.45161290323,5054.25806451613,0.520967741935484,73.3548387096774,15688.0322580645,68.0967741935484,82.0870967741936,0
1986,9,18140,20.1,36.3333333333333,523.3,120.666666666667,4180.66666666667,4860.96666666667,23021.0666666667,194.233333333333,6337.96666666667,4010.1,0,10542.3,2631.66666666667,878.833333333333,0,1752.83333333333,6210.06666666667,-610.533333333333,11459.2333333333,10725.9333333333,0.463,56.0666666666667,18840.4,46.2,81.8646666666667,0
1986,10,15445.1612903226,20,40.7096774193548,703.935483870968,106.967741935484,3741.29032258065,4592.90322580645,20058.064516129,134.096774193548,3450.77419354839,4000.25806451613,0,7585.12903225806,1864.51612903226,0,0,1864.51612903226,5384.61290322581,1180.45161290323,9558.48387096774,10608.4193548387,0.370967741935484,47.2258064516129,16316.7741935484,34.741935483871,75.8854838709677,0
1986,11,12680,24.9666666666667,38.6666666666667,630.766666666667,67.6333333333333,2841.66666666667,3578.73333333333,16283.7,147.866666666667,3019.83333333333,3692.63333333333,0,6860.33333333333,1730,38.3,0,1691.7,5804.83333333333,1423.63333333333,6426.4,7731.66666666667,0.412,52.6333333333333,13442.0333333333,42.5,78.1793333333333,0
1986,12,13109.6774193548,25,51.1290322580645,458.709677419355,55.5161290322581,3706.12903225806,4271.48387096774,17406.1612903226,147.516129032258,3102.09677419355,4010.45161290323,0,7260.06451612903,2080.64516129032,920.903225806452,0,1159.74193548387,5238.12903225806,1495.70967741935,7571.8064516129,8986.35483870968,0.408387096774194,48.3225806451613,13700.0322580645,34.3870967741936,78.8341935483871,0
1987,1,13170.9677419355,25,77.6451612903226,317.258064516129,88.8709677419355,2305.16129032258,2788.93548387097,15984.9032258065,121.064516129032,2126.64516129032,4004.1935483871,0,6251.90322580645,1209.67741935484,2294.83870967742,0,-1085.16129032258,2580.38709677419,-177.322580645161,10919.3548387097,10818.1612903226,0.394516129032258,34.5161290322581,13679.7419354839,23.3225806451613,77.3945161290323,0
1987,2,17403.5714285714,30.6428571428571,231.678571428571,104.571428571429,243.75,2136.07142857143,2716.07142857143,20150.2857142857,108.535714285714,2706.96428571429,4029.85714285714,0,6845.35714285714,880.357142857143,4434.57142857143,0,-3554.21428571429,3331.96428571429,1512.96428571429,15097.4285714286,16859.1428571429,0.3675,21.9285714285714,18447.6071428571,15.5714285714286,74.1267857142857,0
1987,3,21577.4193548387,219.258064516129,470.935483870968,110.290322580645,529.258064516129,3414.51612903226,4525,26321.6774193548,132.354838709677,3088.67741935484,2379.1935483871,0,5600.22580645161,1309.67741935484,3504.1935483871,0,-2194.51612903226,4227.77419354839,4578.96774193548,18183.4516129032,22915.9677419355,0.24741935483871,17.5806451612903,23485.935483871,7.41935483870968,71.6929032258064,0
1987,4,11826.3333333333,45.7666666666667,179.533333333333,38.4,208.833333333333,2867,3293.76666666667,15165.8666666667,184.066666666667,2577.5,4338.83333333333,0,7100.4,1880,26.7666666666667,0,1853.23333333333,5235.43333333333,224.133333333333,6117.76666666667,6212.23333333333,0.455,59,12298.8666666667,49.4,76.496,0
1987,5,9996.12903225806,43.0322580645161,86.4193548387097,28.2258064516129,263.387096774194,2177.74193548387,2555.77419354839,12594.935483871,238.258064516129,2183.87096774194,2997.51612903226,0,5419.64516129032,2433.87096774194,103.612903225806,0,2330.25806451613,4421.41935483871,42.8709677419355,4965.29032258064,4845.03225806452,0.405806451612903,61.4193548387097,10417.1935483871,53.1290322580645,82.82,0
1987,6,10067.3333333333,43,24.5666666666667,44.4333333333333,256.366666666667,1990,2315.36666666667,12425.7,243.533333333333,2055.46666666667,2997.86666666667,0,5296.86666666667,3746.66666666667,0,0,3746.66666666667,5039.23333333333,-377.7,4022.03333333333,3382.16666666667,0.407333333333333,72.8666666666667,10435.7,67.6,87.102,0
1987,7,15141.935483871,43,7.12903225806452,49.0967741935484,259.774193548387,1631.93548387097,1947.83870967742,17132.7741935484,245.516129032258,4376.8064516129,4435,0,9057.32258064516,4351.61290322581,0,0,4351.61290322581,6526.1935483871,-3411.83870967742,7440.29032258064,3723.83870967742,0.514193548387097,78.2903225806452,15500.8387096774,76.0645161290323,88.5912903225807,0
